case_id,target_zone,lockup_trace,operation_count,paper_stock,humidity_band,forme_orientation,impression_force,ink_spread_pct,paper_lift_pct,slip_risk_pct,count_shift,count_split,count_tighten,count_relief,count_swell,count_smear,count_clamp,count_rotate,operation_bin_private,force_bin_private,structure_private
lp_276dc006c860a7f,Z2,PLACE Z4 SPACER 12; PLACE Z7 WOOD 8; PLACE Z0 WOOD 23; RELIEF Z2 0.16 0.11; CLAMP Z1 42; SWELL Z1 0.13 0.04; SPLIT Z0 Z2 Z5 22 0.50 0.09; TIGHTEN Z0 0.31 0.08; RELIEF Z1 0.09 0.00; SHIFT Z0 Z6 3 0.00; SPLIT Z2 Z7 Z5 9 0.65 0.00; ROTATE 1; TIGHTEN Z5 0.18 0.03; TIGHTEN Z5 0.04 0.14; ROTATE 1; RELIEF Z7 0.09 0.11; SPLIT Z6 Z4 Z3 5 0.35 0.04; SMEAR Z6 0.07 0.09; ROTATE 5; SHIFT Z5 Z4 13 0.00; SHIFT Z3 Z2 19 0.12; SWELL Z6 0.22 0.04; RELIEF Z4 0.28 0.05; TIGHTEN Z6 0.04 0.08; ROTATE 2; TIGHTEN Z1 0.18 0.08; SHIFT Z3 Z2 19 0.07; ROTATE 7; SHIFT Z7 Z7 13 0.07; SPLIT Z7 Z1 Z6 15 0.35 0.00; CLAMP Z7 18; RELIEF Z2 0.04 0.00; SHIFT Z1 Z2 3 0.03; CLAMP Z4 42; SPLIT Z3 Z1 Z3 22 0.65 0.09; TIGHTEN Z3 0.10 0.08; SHIFT Z6 Z1 19 0.03; RELIEF Z7 0.16 0.11; RELIEF Z0 0.16 0.00; SPLIT Z2 Z1 Z3 9 0.35 0.00; ROTATE 2; SHIFT Z7 Z5 19 0.12; CLAMP Z7 60; TIGHTEN Z7 0.18 0.14; SMEAR Z3 0.14 0.09; SHIFT Z5 Z5 8 0.12,46,rag,steady,west,3.19424,0.0,0.0,100.0,9,6,7,7,2,2,4,6,long,low,rotate
lp_f7cfafb299b90a9,Z4,PLACE Z0 QUOIN 17; PLACE Z1 SPACER 31; PLACE Z5 SPACER 8; PLACE Z2 METAL 12; RELIEF Z6 0.04 0.05; SMEAR Z0 0.24 0.00; ROTATE 3; SMEAR Z4 0.03 0.16; CLAMP Z4 60; SMEAR Z6 0.07 0.00; RELIEF Z6 0.04 0.05; TIGHTEN Z1 0.18 0.00; CLAMP Z2 42; SHIFT Z3 Z0 13 0.03; RELIEF Z5 0.28 0.00; SPLIT Z3 Z4 Z7 22 0.20 0.00; SHIFT Z4 Z6 5 0.03; SHIFT Z0 Z2 19 0.12; RELIEF Z0 0.16 0.20; SHIFT Z2 Z0 8 0.00; SWELL Z5 0.22 0.00; SMEAR Z3 0.07 0.09; SPLIT Z6 Z0 Z5 5 0.80 0.04; CLAMP Z1 28; ROTATE 1; SMEAR Z5 0.14 0.00; TIGHTEN Z3 0.18 0.14; TIGHTEN Z4 0.04 0.14; SHIFT Z6 Z5 3 0.03; TIGHTEN Z6 0.31 0.14; SPLIT Z6 Z7 Z4 9 0.20 0.00; ROTATE 2; SHIFT Z5 Z2 5 0.00; SHIFT Z3 Z1 3 0.12; RELIEF Z7 0.16 0.20; SPLIT Z2 Z6 Z5 22 0.80 0.00; SHIFT Z5 Z1 5 0.00; SWELL Z0 0.13 0.04; RELIEF Z2 0.09 0.20; TIGHTEN Z4 0.04 0.08; CLAMP Z2 60; SHIFT Z7 Z3 19 0.03; SPLIT Z3 Z2 Z1 15 0.50 0.09; SHIFT Z5 Z6 3 0.12; SHIFT Z3 Z7 8 0.00,45,rag,steady,south,0.52808,0.0,45.49425,54.50575,11,5,5,6,2,5,4,3,long,empty,rotate
lp_8614eb52ef5a30a,Z0,PLACE Z2 WOOD 12; PLACE Z4 QUOIN 8; PLACE Z6 SPACER 12; SHIFT Z2 Z1 3 0.03; SHIFT Z4 Z2 5 0.03; CLAMP Z1 28; SWELL Z4 0.13 0.10; CLAMP Z1 60; SHIFT Z4 Z6 5 0.00; SWELL Z7 0.06 0.10; SHIFT Z1 Z5 3 0.12; RELIEF Z1 0.28 0.20; SHIFT Z6 Z5 19 0.03; SHIFT Z2 Z4 13 0.07; SPLIT Z2 Z0 Z2 15 0.65 0.04; TIGHTEN Z5 0.31 0.08; SPLIT Z5 Z2 Z6 5 0.20 0.04; TIGHTEN Z1 0.10 0.08; SPLIT Z0 Z2 Z6 5 0.65 0.00; CLAMP Z6 60; CLAMP Z6 18; RELIEF Z6 0.04 0.20; CLAMP Z7 18; ROTATE 7; SWELL Z6 0.22 0.10; SHIFT Z3 Z3 19 0.00; SPLIT Z3 Z3 Z4 15 0.65 0.09; SPLIT Z4 Z4 Z5 22 0.80 0.00; SHIFT Z3 Z3 8 0.07; SMEAR Z6 0.14 0.00; ROTATE 7; SPLIT Z4 Z2 Z5 22 0.65 0.00; TIGHTEN Z4 0.04 0.03; SMEAR Z3 0.07 0.09; CLAMP Z6 60; SWELL Z6 0.22 0.10; SHIFT Z0 Z7 5 0.12; CLAMP Z6 60; SMEAR Z7 0.14 0.16; RELIEF Z0 0.28 0.00; RELIEF Z3 0.28 0.00; SHIFT Z5 Z4 3 0.03,42,cotton,damp,east,1.65968,0.0,0.0,0.0,10,6,3,4,4,3,7,2,medium,low,smear
lp_173f139a010bfb8,Z6,PLACE Z7 QUOIN 23; PLACE Z2 WOOD 23; PLACE Z1 QUOIN 17; TIGHTEN Z5 0.04 0.03; SHIFT Z7 Z7 13 0.03; ROTATE 5; SPLIT Z7 Z7 Z0 5 0.50 0.00; RELIEF Z0 0.28 0.05; SHIFT Z6 Z1 19 0.12; SHIFT Z1 Z4 13 0.03; TIGHTEN Z3 0.18 0.03; TIGHTEN Z6 0.10 0.00; SHIFT Z0 Z4 8 0.00; TIGHTEN Z4 0.18 0.00; SPLIT Z4 Z5 Z6 9 0.20 0.00; SPLIT Z4 Z4 Z0 5 0.35 0.00; SMEAR Z7 0.07 0.04; SMEAR Z4 0.24 0.00; TIGHTEN Z6 0.31 0.03; TIGHTEN Z1 0.18 0.00; SPLIT Z5 Z1 Z4 5 0.50 0.04; TIGHTEN Z6 0.18 0.08; SHIFT Z0 Z5 8 0.03; SWELL Z0 0.02 0.18; SMEAR Z0 0.14 0.09; CLAMP Z5 28; SHIFT Z7 Z4 3 0.07; RELIEF Z1 0.16 0.05; SPLIT Z6 Z3 Z6 5 0.65 0.09; SPLIT Z6 Z2 Z3 9 0.35 0.00; SPLIT Z2 Z1 Z7 5 0.50 0.00,31,cotton,steady,west,0.0,0.0,0.0,0.0,6,7,7,2,1,3,1,1,short,empty,smear
lp_44900461ec1139a,Z5,PLACE Z5 METAL 23; PLACE Z7 METAL 17; PLACE Z1 METAL 12; PLACE Z6 SPACER 31; RELIEF Z1 0.28 0.00; SHIFT Z6 Z5 3 0.00; SPLIT Z7 Z6 Z1 9 0.35 0.00; SMEAR Z4 0.07 0.04; TIGHTEN Z1 0.31 0.14; ROTATE 7; SPLIT Z5 Z6 Z4 15 0.35 0.09; RELIEF Z4 0.28 0.05; SHIFT Z5 Z1 8 0.07; SHIFT Z6 Z3 13 0.00; RELIEF Z2 0.09 0.11; RELIEF Z1 0.28 0.00; TIGHTEN Z4 0.31 0.14; CLAMP Z1 60; SMEAR Z0 0.07 0.09; SWELL Z2 0.13 0.04; TIGHTEN Z3 0.18 0.00; SHIFT Z1 Z5 3 0.03; SHIFT Z5 Z0 13 0.12; SHIFT Z0 Z3 8 0.12; RELIEF Z6 0.04 0.00; CLAMP Z6 28; TIGHTEN Z7 0.31 0.03; SHIFT Z3 Z4 5 0.12; TIGHTEN Z0 0.10 0.14; SHIFT Z1 Z5 8 0.03; SHIFT Z0 Z4 13 0.03; TIGHTEN Z4 0.04 0.08; SHIFT Z4 Z7 3 0.12; RELIEF Z7 0.28 0.05; SMEAR Z1 0.03 0.00; SHIFT Z3 Z4 19 0.07,36,newsprint,steady,north,1.164882,23.49843,57.519189,18.982381,11,2,6,6,1,3,2,1,medium,low,smear
lp_982bfe047627b61,Z4,PLACE Z5 QUOIN 17; PLACE Z6 SPACER 12; PLACE Z3 SPACER 8; PLACE Z7 SPACER 31; SHIFT Z5 Z3 3 0.00; SWELL Z5 0.06 0.00; SHIFT Z6 Z6 3 0.03; TIGHTEN Z1 0.10 0.14; CLAMP Z4 42; SHIFT Z7 Z5 3 0.07; SWELL Z6 0.13 0.00; SPLIT Z3 Z6 Z5 22 0.50 0.00; SHIFT Z6 Z6 3 0.07; SHIFT Z6 Z6 13 0.12; RELIEF Z1 0.04 0.05; TIGHTEN Z1 0.31 0.00; SWELL Z5 0.02 0.04; SPLIT Z6 Z7 Z0 15 0.65 0.04; CLAMP Z5 28; SPLIT Z7 Z6 Z2 5 0.50 0.09; SHIFT Z2 Z6 13 0.00; SHIFT Z0 Z4 8 0.12; ROTATE 3; ROTATE 2; RELIEF Z2 0.04 0.05; TIGHTEN Z6 0.10 0.08; SMEAR Z3 0.14 0.04; TIGHTEN Z6 0.10 0.08; SHIFT Z4 Z6 5 0.12; RELIEF Z2 0.04 0.00; SPLIT Z3 Z6 Z0 15 0.20 0.00; SWELL Z7 0.22 0.10; SHIFT Z4 Z3 13 0.12; RELIEF Z4 0.09 0.20; SWELL Z3 0.02 0.00; ROTATE 7; SMEAR Z2 0.24 0.04,37,cotton,steady,north,0.0,0.0,0.0,0.0,9,4,4,4,5,2,2,3,medium,empty,rotate
lp_df03469691731fa,Z2,PLACE Z4 SPACER 12; PLACE Z1 QUOIN 8; PLACE Z2 QUOIN 31; SPLIT Z1 Z5 Z1 22 0.35 0.00; ROTATE 7; RELIEF Z7 0.16 0.05; SHIFT Z1 Z6 5 0.07; CLAMP Z0 60; TIGHTEN Z2 0.18 0.03; SMEAR Z2 0.24 0.16; SWELL Z4 0.02 0.18; RELIEF Z3 0.16 0.11; CLAMP Z7 60; SPLIT Z4 Z7 Z2 15 0.80 0.09; SHIFT Z6 Z0 8 0.07; SHIFT Z3 Z1 8 0.00; RELIEF Z5 0.16 0.20; SHIFT Z2 Z5 8 0.07; CLAMP Z0 60; SHIFT Z0 Z7 8 0.12; RELIEF Z6 0.16 0.11; ROTATE 5; SHIFT Z6 Z6 3 0.07; ROTATE 3; SPLIT Z3 Z6 Z1 15 0.65 0.04; SWELL Z2 0.13 0.18; SHIFT Z1 Z4 5 0.12; SWELL Z4 0.13 0.00; TIGHTEN Z0 0.04 0.03; SHIFT Z6 Z5 5 0.03; SWELL Z0 0.02 0.10; RELIEF Z4 0.09 0.05; RELIEF Z3 0.09 0.00; SMEAR Z1 0.03 0.04; SPLIT Z4 Z1 Z3 5 0.20 0.09; RELIEF Z0 0.16 0.20; RELIEF Z1 0.04 0.11; RELIEF Z5 0.28 0.11; SPLIT Z5 Z2 Z1 22 0.20 0.09; ROTATE 2; SMEAR Z4 0.03 0.04; SPLIT Z2 Z4 Z7 15 0.35 0.09; RELIEF Z7 0.16 0.05; SPLIT Z3 Z3 Z0 22 0.35 0.04,44,newsprint,damp,west,3.19424,0.0,0.0,0.0,8,7,2,10,4,3,3,4,medium,low,rotate
lp_0eaf78110699ac7,Z1,PLACE Z6 METAL 31; PLACE Z5 QUOIN 8; PLACE Z7 SPACER 8; PLACE Z1 SPACER 12; PLACE Z2 QUOIN 23; SWELL Z0 0.22 0.10; ROTATE 1; SPLIT Z0 Z7 Z0 5 0.20 0.04; SHIFT Z3 Z0 3 0.07; RELIEF Z5 0.09 0.05; SHIFT Z2 Z1 5 0.07; SMEAR Z7 0.07 0.16; SHIFT Z2 Z1 8 0.07; ROTATE 7; SHIFT Z7 Z3 19 0.00; SPLIT Z6 Z0 Z2 15 0.80 0.00; CLAMP Z3 42; SPLIT Z5 Z7 Z3 22 0.65 0.00; SHIFT Z0 Z5 5 0.12; CLAMP Z3 42; SHIFT Z3 Z1 3 0.07; CLAMP Z4 42; SHIFT Z2 Z6 5 0.03; RELIEF Z3 0.16 0.05; CLAMP Z2 28; SMEAR Z1 0.24 0.09; ROTATE 5; SHIFT Z0 Z3 8 0.03; SHIFT Z5 Z4 5 0.12; TIGHTEN Z5 0.04 0.00; SHIFT Z3 Z3 19 0.03; SHIFT Z2 Z0 8 0.07; ROTATE 2; SHIFT Z7 Z4 3 0.00; SPLIT Z0 Z0 Z2 5 0.80 0.00; SWELL Z1 0.02 0.00; ROTATE 1; RELIEF Z7 0.16 0.20; TIGHTEN Z6 0.10 0.14; TIGHTEN Z7 0.18 0.03; CLAMP Z5 42; SPLIT Z7 Z4 Z3 15 0.50 0.04,42,rag,dry,north,0.903129,24.654907,39.796732,35.548361,12,5,3,3,2,2,5,5,medium,empty,rotate
lp_d9c81f835f0b356,Z1,PLACE Z6 METAL 31; PLACE Z5 WOOD 8; PLACE Z4 WOOD 23; PLACE Z2 SPACER 31; PLACE Z3 WOOD 17; SPLIT Z3 Z6 Z0 15 0.80 0.00; ROTATE 3; TIGHTEN Z5 0.10 0.14; RELIEF Z2 0.09 0.00; ROTATE 7; SPLIT Z0 Z6 Z0 5 0.20 0.09; SHIFT Z2 Z3 5 0.12; SMEAR Z0 0.03 0.00; ROTATE 7; CLAMP Z3 42; SMEAR Z5 0.24 0.09; SMEAR Z5 0.07 0.04; SHIFT Z6 Z4 19 0.12; SMEAR Z7 0.14 0.16; TIGHTEN Z4 0.18 0.03; CLAMP Z4 60; ROTATE 7; SWELL Z0 0.22 0.04; RELIEF Z3 0.16 0.05; RELIEF Z3 0.16 0.05; SHIFT Z1 Z7 8 0.03; TIGHTEN Z7 0.18 0.00; TIGHTEN Z0 0.31 0.03; SWELL Z3 0.22 0.18; ROTATE 3; SWELL Z0 0.02 0.04; ROTATE 1; SPLIT Z2 Z5 Z2 5 0.65 0.09; CLAMP Z2 28; ROTATE 5; ROTATE 7; SWELL Z0 0.13 0.10; TIGHTEN Z7 0.04 0.08; SMEAR Z5 0.24 0.09; SMEAR Z5 0.07 0.04; SMEAR Z2 0.07 0.04; RELIEF Z1 0.28 0.00; ROTATE 7; SWELL Z3 0.06 0.18; ROTATE 5; CLAMP Z6 18; RELIEF Z6 0.28 0.00,47,rag,damp,east,5.15568,72.541412,6.164731,21.293857,3,3,5,5,5,7,4,10,long,low,rotate
lp_7a512cc197ebfc4,Z3,PLACE Z0 METAL 31; PLACE Z3 QUOIN 31; PLACE Z5 SPACER 31; PLACE Z2 WOOD 8; ROTATE 7; RELIEF Z7 0.28 0.05; SPLIT Z7 Z5 Z6 15 0.50 0.09; SHIFT Z1 Z4 5 0.12; SWELL Z2 0.22 0.04; TIGHTEN Z2 0.18 0.08; RELIEF Z2 0.09 0.05; RELIEF Z1 0.28 0.11; SPLIT Z5 Z7 Z4 9 0.20 0.00; SHIFT Z2 Z0 8 0.00; SHIFT Z2 Z6 13 0.00; TIGHTEN Z6 0.31 0.08; SWELL Z1 0.02 0.18; ROTATE 5; RELIEF Z4 0.16 0.11; TIGHTEN Z5 0.04 0.14; TIGHTEN Z7 0.18 0.14; CLAMP Z4 28; TIGHTEN Z3 0.10 0.08; SPLIT Z1 Z6 Z0 5 0.80 0.00; RELIEF Z4 0.04 0.20; SMEAR Z4 0.14 0.00; SPLIT Z0 Z2 Z1 9 0.50 0.04; SPLIT Z2 Z4 Z1 15 0.80 0.04; SMEAR Z2 0.14 0.09; ROTATE 2; ROTATE 5; RELIEF Z5 0.09 0.20; SMEAR Z1 0.03 0.04; TIGHTEN Z0 0.04 0.03; SPLIT Z3 Z2 Z1 15 0.50 0.00; CLAMP Z2 18; ROTATE 5; ROTATE 3; SPLIT Z2 Z0 Z4 22 0.20 0.00,39,newsprint,steady,west,3.19424,0.0,0.0,0.0,3,7,6,6,2,3,2,6,medium,low,rotate
lp_32a4c0f313bc91e,Z3,PLACE Z0 QUOIN 17; PLACE Z3 METAL 8; PLACE Z4 SPACER 31; PLACE Z5 SPACER 8; PLACE Z6 WOOD 12; RELIEF Z3 0.16 0.11; SHIFT Z6 Z7 3 0.07; SWELL Z6 0.13 0.04; TIGHTEN Z1 0.10 0.08; SWELL Z4 0.06 0.10; SHIFT Z6 Z6 19 0.12; TIGHTEN Z1 0.18 0.08; SWELL Z0 0.02 0.10; SPLIT Z3 Z3 Z5 5 0.65 0.00; SHIFT Z5 Z7 19 0.12; CLAMP Z5 18; SPLIT Z3 Z4 Z1 9 0.35 0.09; TIGHTEN Z6 0.18 0.08; SPLIT Z1 Z2 Z0 22 0.35 0.09; RELIEF Z0 0.28 0.11; SPLIT Z0 Z3 Z1 9 0.65 0.04; SHIFT Z7 Z1 8 0.00; SWELL Z6 0.02 0.10; SPLIT Z7 Z0 Z6 22 0.80 0.04; SPLIT Z0 Z5 Z0 9 0.65 0.09; SMEAR Z0 0.24 0.09; SPLIT Z1 Z7 Z6 15 0.80 0.09; SPLIT Z4 Z2 Z3 22 0.20 0.00; SWELL Z0 0.22 0.18; SHIFT Z5 Z7 5 0.12; CLAMP Z4 28; TIGHTEN Z4 0.18 0.03; RELIEF Z1 0.28 0.11; CLAMP Z1 28; RELIEF Z1 0.09 0.05; SWELL Z2 0.02 0.18; RELIEF Z0 0.09 0.05; TIGHTEN Z1 0.04 0.14; ROTATE 5; SWELL Z0 0.02 0.10; SMEAR Z4 0.24 0.09; SMEAR Z7 0.03 0.16; TIGHTEN Z0 0.10 0.14; ROTATE 2; SPLIT Z3 Z5 Z1 9 0.35 0.09,45,vellum,steady,east,3.790995,10.402749,77.125551,12.4717,5,9,6,5,7,3,3,2,long,low,smear
lp_11b7ce99aab1391,Z6,PLACE Z7 METAL 17; PLACE Z4 WOOD 12; PLACE Z1 METAL 23; ROTATE 2; RELIEF Z7 0.28 0.00; SPLIT Z6 Z5 Z7 9 0.65 0.00; RELIEF Z6 0.16 0.05; SPLIT Z7 Z3 Z2 22 0.50 0.00; SPLIT Z6 Z4 Z6 15 0.35 0.04; SHIFT Z3 Z7 8 0.00; TIGHTEN Z0 0.31 0.00; SHIFT Z5 Z2 8 0.00; SHIFT Z4 Z0 19 0.00; TIGHTEN Z2 0.18 0.14; SHIFT Z6 Z3 5 0.07; RELIEF Z6 0.16 0.20; CLAMP Z1 60; SMEAR Z6 0.07 0.04; SPLIT Z7 Z1 Z5 22 0.50 0.00; SHIFT Z0 Z6 5 0.07; SHIFT Z6 Z5 3 0.03; RELIEF Z3 0.28 0.00; SMEAR Z5 0.24 0.04; SMEAR Z2 0.03 0.04; SMEAR Z6 0.03 0.09; CLAMP Z0 42; SHIFT Z3 Z7 19 0.12; RELIEF Z1 0.09 0.11; SWELL Z4 0.06 0.00; RELIEF Z0 0.09 0.20; SWELL Z7 0.22 0.10; ROTATE 2; SWELL Z2 0.22 0.04; SMEAR Z5 0.03 0.04; RELIEF Z7 0.04 0.00; SHIFT Z7 Z6 3 0.03; SPLIT Z4 Z1 Z0 5 0.65 0.00; SMEAR Z7 0.03 0.09; TIGHTEN Z4 0.31 0.14; SPLIT Z6 Z7 Z5 22 0.80 0.09; SWELL Z4 0.13 0.10; SMEAR Z5 0.24 0.16; TIGHTEN Z1 0.31 0.08; TIGHTEN Z4 0.31 0.00; SWELL Z3 0.22 0.04; SWELL Z7 0.06 0.00; SHIFT Z7 Z4 3 0.12; RELIEF Z3 0.09 0.05; RELIEF Z0 0.04 0.20,49,vellum,steady,north,0.0,0.0,0.0,0.0,9,6,5,9,6,7,2,2,long,empty,smear
lp_546c9e83d69d548,Z5,PLACE Z2 METAL 31; PLACE Z6 WOOD 23; PLACE Z3 METAL 17; RELIEF Z6 0.09 0.11; SWELL Z1 0.22 0.04; SPLIT Z6 Z6 Z5 9 0.35 0.04; SHIFT Z3 Z6 5 0.00; TIGHTEN Z1 0.10 0.14; TIGHTEN Z2 0.18 0.14; SHIFT Z6 Z7 13 0.03; SMEAR Z4 0.03 0.09; RELIEF Z6 0.16 0.00; CLAMP Z3 42; SMEAR Z3 0.14 0.09; SMEAR Z4 0.07 0.16; CLAMP Z3 28; SHIFT Z5 Z1 19 0.12; SPLIT Z2 Z1 Z7 9 0.35 0.09; SPLIT Z2 Z7 Z1 15 0.65 0.00; ROTATE 1; SMEAR Z0 0.03 0.09; SWELL Z2 0.02 0.04; SMEAR Z0 0.07 0.09; SHIFT Z7 Z7 19 0.12; TIGHTEN Z0 0.31 0.08; RELIEF Z0 0.04 0.00; SHIFT Z3 Z7 3 0.03; SHIFT Z2 Z6 3 0.00; RELIEF Z6 0.04 0.20; CLAMP Z1 60; TIGHTEN Z4 0.04 0.00; SHIFT Z0 Z2 13 0.07; RELIEF Z4 0.04 0.11; RELIEF Z2 0.04 0.11; SMEAR Z5 0.24 0.00; SPLIT Z0 Z7 Z2 5 0.35 0.09; SHIFT Z7 Z3 3 0.03; SWELL Z4 0.22 0.10; RELIEF Z1 0.28 0.20; SHIFT Z7 Z2 13 0.12; RELIEF Z1 0.09 0.20; SWELL Z2 0.22 0.04; SPLIT Z0 Z5 Z3 15 0.20 0.04; RELIEF Z7 0.16 0.00; SHIFT Z2 Z7 5 0.03; TIGHTEN Z3 0.04 0.03; SPLIT Z2 Z3 Z6 22 0.80 0.09; ROTATE 3; CLAMP Z1 42; SHIFT Z7 Z7 13 0.03,50,cotton,dry,north,1.294174,42.222263,30.152071,27.625666,11,6,5,9,4,6,4,2,long,low,smear
lp_03887da0415c21b,Z2,PLACE Z6 SPACER 12; PLACE Z0 QUOIN 17; PLACE Z1 METAL 12; PLACE Z2 WOOD 31; PLACE Z7 METAL 8; ROTATE 1; CLAMP Z0 28; SMEAR Z6 0.03 0.04; RELIEF Z1 0.09 0.20; SHIFT Z0 Z6 13 0.00; CLAMP Z0 60; SPLIT Z6 Z5 Z7 9 0.80 0.09; SHIFT Z3 Z1 5 0.03; SHIFT Z3 Z6 3 0.07; SHIFT Z6 Z2 19 0.12; TIGHTEN Z7 0.10 0.03; TIGHTEN Z1 0.04 0.03; TIGHTEN Z6 0.04 0.14; SWELL Z2 0.06 0.10; ROTATE 3; SHIFT Z2 Z3 3 0.12; SMEAR Z7 0.14 0.00; SPLIT Z4 Z2 Z7 22 0.50 0.09; RELIEF Z0 0.16 0.11; TIGHTEN Z5 0.18 0.14; SHIFT Z6 Z4 3 0.03; CLAMP Z6 18; SMEAR Z6 0.07 0.09; ROTATE 2; RELIEF Z7 0.09 0.00; CLAMP Z5 60; SMEAR Z7 0.03 0.04; SPLIT Z2 Z4 Z0 22 0.65 0.00; SHIFT Z4 Z5 3 0.12; SHIFT Z7 Z6 8 0.03; SMEAR Z2 0.14 0.09; CLAMP Z3 42; SWELL Z2 0.02 0.04; RELIEF Z5 0.16 0.05; CLAMP Z7 60; ROTATE 2; SHIFT Z3 Z3 5 0.07; TIGHTEN Z1 0.04 0.00; TIGHTEN Z0 0.10 0.14; SMEAR Z4 0.24 0.09; CLAMP Z4 18; TIGHTEN Z5 0.31 0.08; SWELL Z7 0.06 0.18; RELIEF Z0 0.04 0.11; SHIFT Z0 Z3 19 0.00; RELIEF Z2 0.04 0.11,51,newsprint,damp,south,14.001853,49.823808,34.172333,16.003859,10,3,7,6,3,6,7,4,long,mid,rotate
lp_4f1af94b97ece1d,Z2,PLACE Z2 QUOIN 31; PLACE Z3 METAL 23; PLACE Z5 SPACER 8; PLACE Z0 WOOD 8; PLACE Z7 METAL 23; SHIFT Z5 Z2 5 0.03; SWELL Z7 0.02 0.18; SWELL Z3 0.02 0.18; SPLIT Z5 Z6 Z7 15 0.80 0.04; SHIFT Z2 Z6 19 0.12; SHIFT Z3 Z6 5 0.12; ROTATE 7; TIGHTEN Z1 0.31 0.03; SPLIT Z6 Z4 Z1 22 0.20 0.04; SHIFT Z1 Z4 13 0.03; SHIFT Z5 Z6 13 0.12; SPLIT Z5 Z7 Z3 15 0.80 0.09; RELIEF Z4 0.16 0.00; RELIEF Z2 0.04 0.00; CLAMP Z3 60; RELIEF Z7 0.28 0.20; SHIFT Z3 Z1 13 0.00; TIGHTEN Z5 0.04 0.08; ROTATE 5; SPLIT Z3 Z5 Z2 15 0.65 0.09; RELIEF Z1 0.16 0.20; SMEAR Z2 0.24 0.04; ROTATE 3; TIGHTEN Z1 0.10 0.00; SWELL Z5 0.06 0.10; SPLIT Z2 Z1 Z6 5 0.80 0.00; SHIFT Z4 Z3 3 0.00; SWELL Z2 0.06 0.04; RELIEF Z7 0.09 0.11; SWELL Z3 0.13 0.18; CLAMP Z1 60; SWELL Z6 0.06 0.18; SWELL Z7 0.13 0.10; SWELL Z7 0.06 0.04; SPLIT Z4 Z6 Z3 9 0.50 0.00; RELIEF Z3 0.16 0.11; RELIEF Z1 0.04 0.05; SPLIT Z1 Z6 Z3 9 0.80 0.00; CLAMP Z3 42; SWELL Z1 0.22 0.10; ROTATE 5; SHIFT Z7 Z3 3 0.12; SPLIT Z7 Z4 Z1 15 0.50 0.00,48,cotton,damp,east,7.399929,45.401918,30.222448,24.375634,8,8,3,7,9,1,3,4,long,low,rotate
lp_17df634ff14dc60,Z4,PLACE Z1 METAL 8; PLACE Z2 WOOD 12; PLACE Z0 METAL 31; ROTATE 3; CLAMP Z1 60; SHIFT Z4 Z1 19 0.07; SMEAR Z7 0.24 0.04; ROTATE 2; ROTATE 7; CLAMP Z0 28; SPLIT Z6 Z0 Z5 15 0.20 0.04; SHIFT Z2 Z4 19 0.12; RELIEF Z2 0.28 0.20; RELIEF Z2 0.16 0.11; TIGHTEN Z5 0.31 0.00; CLAMP Z1 28; SWELL Z4 0.13 0.04; SHIFT Z0 Z2 3 0.12; SHIFT Z5 Z0 19 0.00; RELIEF Z3 0.09 0.00; TIGHTEN Z1 0.10 0.14; TIGHTEN Z4 0.10 0.03; CLAMP Z2 42; SPLIT Z0 Z7 Z2 9 0.35 0.00; SMEAR Z0 0.14 0.00; RELIEF Z1 0.04 0.11; RELIEF Z6 0.04 0.11; SHIFT Z4 Z7 8 0.07; SHIFT Z0 Z7 13 0.12; SWELL Z2 0.22 0.04; TIGHTEN Z3 0.10 0.03; SPLIT Z2 Z1 Z7 5 0.35 0.00; CLAMP Z5 28; SPLIT Z4 Z3 Z7 22 0.80 0.09; RELIEF Z0 0.09 0.05; ROTATE 5; SHIFT Z1 Z5 3 0.00; SWELL Z3 0.13 0.00; SPLIT Z1 Z3 Z6 9 0.80 0.04; SHIFT Z3 Z2 19 0.03; SPLIT Z6 Z7 Z6 9 0.20 0.00; SMEAR Z3 0.03 0.09; SWELL Z1 0.06 0.18,43,vellum,steady,east,17.711948,48.4357,39.997843,11.566457,8,6,4,6,4,3,5,4,medium,mid,rotate
